"probe","AGI","symbol","log2ratio","eBayes.p.value","annot"
"264260_at","AT1G09210","",1.01318600489277,0.00200747061524725,"calreticulin 2 (CRT2); Identical to Calreticulin-2 precursor (CRT2) [Arabidopsis Thaliana] (GB:Q38858;GB:O04152;GB:O80486); similar to CRT1 (CALRETICULIN 1), calcium ion binding [Arabidopsis thaliana] (TAIR:AT1G56340.1); similar to calreticulin-1 [Glycine max] (GB:BAF36056.1); similar to calreticulin (GB:AAA80652.1); similar to Calreticulin-2 precursor (GB:Q38858); contains InterPro domain Calreticulin/calnexin, P; (InterPro:IPR009033); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Calreticulin; (InterPro:IPR009169); contains InterPro domain Calreticulin/calnexin; (InterPro:IPR001580)"
"264371_at","AT1G12090","ELP",-1.33114312207154,0.000148945963796321,"extensin-like protein (ELP)"
"264383_at","AT2G25080","ATGPX1",-1.3522887744615,0.000112613973779057,"Encodes glutathione peroxidase."
"264394_at","AT1G11860","",-1.82523750029668,3.51483253751331e-05,"aminomethyltransferase, putative; Identical to Aminomethyltransferase, mitochondrial precursor (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT) (GDCST) [Arabidopsis Thaliana] (GB:O65396;GB:Q42123); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G60990.2); similar to Aminomethyltransferase, mitochondrial precursor (Glycine cleavage system T protein) (GCVT) (GB:P93256); similar to Aminomethyltransferase, mitochondrial precursor (Glycine cleavage system T protein) (GCVT) (GB:O49849); similar to Aminomethyltransferase, mitochondrial precursor (Glycine cleavage system T protein) (GCVT) (GB:P49363); contains InterPro domain Glycine cleavage T protein (aminomethyl transferase); (InterPro:IPR006222); contains InterPro domain Glycine cleavage system T protein; (InterPro:IPR006223)"
"264467_at","AT1G10140","",1.17280527936663,0.000115753875274172,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G58420.1); similar to Os07g0123800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058800.1); similar to Os03g0769700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051398.1); similar to hypothetical protein MtrDRAFT_AC140720g19v1 [Medicago truncatula] (GB:ABE79597.1)"
"264506_at","AT1G09560","GLP5",1.62076488205956,0.00142084977876705,"germin-like protein (GLP5)"
"264575_at","AT1G05190","emb2394",-1.36188712360246,6.02414916159928e-05,"EMB2394 (EMBRYO DEFECTIVE 2394); structural constituent of ribosome; Identical to 50S ribosomal protein L6, chloroplast precursor (RPL6) [Arabidopsis Thaliana] (GB:O23049); similar to ribosomal protein L6 family protein [Arabidopsis thaliana] (TAIR:AT2G18400.1); similar to Os03g0751400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051292.1); similar to putative ribosomal protein CtrL6e, 5'-partial [Oryza sativa (japonica cultivar-group)] (GB:AAP68351.1); similar to Os03g0356300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050139.1); contains InterPro domain Ribosomal protein L6; (InterPro:IPR000702); contains InterPro domain Ribosomal protein L6, signature 1; (InterPro:IPR002358)"
"264580_at","AT1G05340","",1.43392590478561,0.000100429635396507,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32210.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABD32591.1)"
"264592_at","AT2G17720","",1.12749107531806,0.000525871170367434,"oxidoreductase, 2OG-Fe(II) oxygenase family protein; similar to oxidoreductase, 2OG-Fe(II) oxygenase family protein [Arabidopsis thaliana] (TAIR:AT4G35810.1); similar to 2OG-Fe(II) oxygenase [Medicago truncatula] (GB:ABE81866.1); contains InterPro domain Prolyl 4-hydroxylase, alpha subunit; (InterPro:IPR006620); contains InterPro domain 2OG-Fe(II) oxygenase; (InterPro:IPR005123)"
"264613_at","AT1G04640","LIP2",-1.18153537058523,0.000277254988244321,"Lipoyltransferase, located in mitochondria but not found in chloroplasts"
"264635_at","AT1G65500","",4.82628411627783,9.07554408844138e-07,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G65490.1)"
"264653_at","AT1G08980","AMI1, ATAMI1, ATTOC64-I",-1.28441776764044,8.84329479876877e-05,"Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana., Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana., Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana."
"264663_at","AT1G09970","LRR",1.59323974594924,0.000149087355144304,"leucine-rich repeat transmembrane protein kinase, putative; similar to IKU2 (HAIKU2), ATP binding / protein kinase [Arabidopsis thaliana] (TAIR:AT3G19700.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G49660.1); similar to HSL1 (HAESA-LIKE 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT1G28440.1); similar to leucine-rich repeat receptor-like protein kinase [Pyrus pyrifolia] (GB:AAT28309.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99940.1); similar to clavata-like receptor [Picea glauca] (GB:ABF73316.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"
"264672_at","AT1G09750","",-2.14216451360924,8.11076329079095e-05,"chloroplast nucleoid DNA-binding protein-related; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G54400.1); similar to hypothetical protein [Trifolium pratense] (GB:BAE71208.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)"
"264727_at","AT1G22840","ATCYTC-A, CYTC-1",1.07853339526826,0.000210256652282366,"Encodes cytochrome c. Contains two site II (TGGGCC/T) elements, which interact with a  TCP-domain transcription factor, and a downstream  internal telomeric repeat, and are required for expression of the Cytc-1 gene. Promoter directs preferential expression in root and shoot meristems and in anthers., Encodes cytochrome c. Contains two site II (TGGGCC/T) elements, which interact with a  TCP-domain transcription factor, and a downstream  internal telomeric repeat, and are required for expression of the Cytc-1 gene. Promoter directs preferential expression in root and shoot meristems and in anthers."
"264751_at","AT1G23020","ATFRO3, FRO3",2.81056113169955,1.20176290182109e-06,"Encodes a ferric chelate reductase whose transcription is regulated by FIT1.  Expressed in the root, shoot, flower and cotyledon., Encodes a ferric chelate reductase whose transcription is regulated by FIT1.  Expressed in the root, shoot, flower and cotyledon."
"264781_at","AT1G08540","ATSIG1, SIG1, SIG2, SIGA, SIGB",-1.11019155492079,0.000175901551317012,"Subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme, Subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme, Subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme, Subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme, Subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme"
"264799_at","AT1G08550","AVDE1, NPQ1",-2.19607835928890,5.80904619019561e-06,"Violaxanthin deepoxidase involved in xanthophyll cycle.Two major consequences of the npq1 mutation are the absence of zeaxanthin formation in strong light and the partial inhibition of the quenching of singlet excited chlorophylls in the photosystem II light-harvesting complex, Violaxanthin deepoxidase involved in xanthophyll cycle.Two major consequences of the npq1 mutation are the absence of zeaxanthin formation in strong light and the partial inhibition of the quenching of singlet excited chlorophylls in the photosystem II light-harvesting complex"
"264809_at","AT1G08830","CSD1",2.299267567917,8.93666705204205e-05,"Encodes a cytosolic copper/zinc superoxide dismutase CSD1 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage."
"264837_at","AT1G03600","",-1.5346597505244,0.000140044837512949,"photosystem II family protein; similar to photosystem II 11 kD protein [Thermosynechococcus elongatus BP-1] (GB:NP_683253.1); similar to Os03g0333400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050024.1)"
"264845_at","AT1G03680","ATHM1, ATM1, TRX-M1",-1.29069286903597,0.000126097750341873,"encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins., encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins., encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins."
"264899_at","AT1G23130","",-1.28682449673140,0.000136064911953071,"Bet v I allergen family protein; similar to Bet v I allergen family protein [Arabidopsis thaliana] (TAIR:AT1G70840.1); similar to major latex-like protein [Prunus persica] (GB:AAK14060.1); contains InterPro domain Bet v I allergen; (InterPro:IPR000916)"
"264923_s_at","AT1G60740, AT1G65970","TPX2",1.87235361402499,0.000920421577782044,"peroxiredoxin type 2, putative; Identical to Peroxiredoxin TPx2 (EC 1.11.1.15) (Thioredoxin reductase) (TPX2) [Arabidopsis Thaliana] (GB:O22711;GB:Q67ZB5;GB:Q8LDV2;GB:Q9XEX3); similar to TPX2 (THIOREDOXIN-DEPENDENT PEROXIDASE 2), antioxidant [Arabidopsis thaliana] (TAIR:AT1G65970.1); similar to type 2 peroxiredoxin [Brassica rapa subsp. pekinensis] (GB:AAD33602.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen; (InterPro:IPR000866), thioredoxin-dependent peroxidase 2"
"264953_at","AT1G77120","ADH, ADH1, ATADH",2.94578872491594,3.15525627841483e-07,"Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide., Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide., Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide."
"264958_at","AT1G76960","",3.06077507338076,3.96344618871426e-06,"unknown protein"
"264959_at","AT1G77090","",-1.63522437145321,3.62461220632185e-05,"thylakoid lumenal 29.8 kDa protein; Identical to Thylakoid lumenal 29.8 kDa protein, chloroplast precursor [Arabidopsis Thaliana] (GB:O49292); similar to thylakoid lumenal 20 kDa protein [Arabidopsis thaliana] (TAIR:AT3G56650.1); similar to Os12g0190200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066340.1); similar to thylakoid lumenal 29.8 kDa protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA96032.2); contains InterPro domain Photosystem II oxygen evolving complex protein PsbP; (InterPro:IPR002683)"
"264968_at","AT1G67360","",2.7079846623736,1.38337974152199e-05,"rubber elongation factor (REF) family protein; Identical to REF/SRPP-like protein At1g67360 [Arabidopsis Thaliana] (GB:Q9FYF7); similar to rubber elongation factor (REF) protein-related [Arabidopsis thaliana] (TAIR:AT2G47780.1); similar to Stress-related protein (GB:Q9SW70); contains InterPro domain Rubber elongation factor; (InterPro:IPR008802)"
"265033_at","AT1G61520","LHCA3",-1.37970397552347,8.08815125367761e-05,"PSI type III chlorophyll a/b-binding protein (Lhca3*1)"
"265058_s_at","AT1G52030, AT1G52040","F-ATMBP, MBP1.2, MBP2, ATMBP, MBP1",2.88039689309842,1.01851172466152e-06,"Similar to  myrosinase binding proteins which may be involved in metabolizing glucosinolates and forming defense compounds to protect against herbivory. Also similar to lectins and other agglutinating factors. Expressed only in flowers., Similar to  myrosinase binding proteins which may be involved in metabolizing glucosinolates and forming defense compounds to protect against herbivory. Also similar to lectins and other agglutinating factors. Expressed only in flowers., Similar to  myrosinase binding proteins which may be involved in metabolizing glucosinolates and forming defense compounds to protect against herbivory. Also similar to lectins and other agglutinating factors. Expressed only in flowers., Encodes myrosinase-binding protein expressed in flowers., Encodes myrosinase-binding protein expressed in flowers."
"265067_at","AT1G03850","",1.83392248392705,0.000332195436186736,"glutaredoxin family protein; Identical to Monothiol glutaredoxin-S13 (AtGrxS13) (GRXS13) [Arabidopsis Thaliana] (GB:Q84TF4;GB:Q94CA3;GB:Q9ZWA7); similar to glutaredoxin family protein [Arabidopsis thaliana] (TAIR:AT1G28480.1); similar to Os01g0667900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043812.1); similar to Glutaredoxin [Medicago truncatula] (GB:ABE86256.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutaredoxin; (InterPro:IPR002109); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Glutaredoxin-like, plant II; (InterPro:IPR011905), glutaredoxin family protein; Identical to Monothiol glutaredoxin-S13 (AtGrxS13) (GRXS13) [Arabidopsis Thaliana] (GB:Q84TF4;GB:Q94CA3;GB:Q9ZWA7); similar to glutaredoxin family protein [Arabidopsis thaliana] (TAIR:AT1G28480.1); similar to Os01g0667900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043812.1); similar to glutaredoxin-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAC79508.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutaredoxin; (InterPro:IPR002109); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Glutaredoxin-like, plant II; (InterPro:IPR011905)"
"265073_at","AT1G55480","",-1.13419782740475,0.000117009409591456,"binding / protein binding; similar to rubredoxin family protein [Arabidopsis thaliana] (TAIR:AT5G17170.2); similar to PDZ/DHR/GLGF; Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE87465.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain PDZ/DHR/GLGF; (InterPro:IPR001478); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"
"265119_at","AT1G62570","",1.18163095458664,0.00102665139503803,"flavin-containing monooxygenase family protein / FMO family protein; similar to flavin-containing monooxygenase family protein / FMO family protein [Arabidopsis thaliana] (TAIR:AT1G62560.1); similar to flavin-containing monooxygenase family protein / FMO family protein [Arabidopsis thaliana] (TAIR:AT1G62540.1); similar to flavin-containing monooxygenase family protein / FMO family protein [Arabidopsis thaliana] (TAIR:AT1G65860.1); similar to FMO-like protein [Thellun (GB:ABJ98059.1); contains InterPro domain NAD-binding site; (InterPro:IPR000205); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class I; (InterPro:IPR001100); contains InterPro domain Adrenodoxin reductase; (InterPro:IPR000759); contains InterPro domain Flavin-containing monooxygenase FMO; (InterPro:IPR000960); contains InterPro domain Fumarate reductase/succinate dehydrogenase flavoprotein, N-terminal; (InterPro:IPR003953); contains InterPro domain FAD-dependent pyridine nucleotide-disulphide oxidoreductase; (InterPro:IPR013027)"
"265149_at","AT1G51400","",-1.75449547543165,7.75805653163205e-06,"photosystem II 5 kD protein; similar to PSBTN (photosystem II subunit T) [Arabidopsis thaliana] (TAIR:AT3G21055.1); similar to unknown [Brassica rapa] (GB:ABD91572.1)"
"265247_at","AT2G43030","",-1.15697599244966,0.000177666373729964,"ribosomal protein L3 family protein; Identical to 50S ribosomal protein L3-1, chloroplast precursor (RPL3A) [Arabidopsis Thaliana] (GB:Q9SKX4;GB:Q8LEQ9); similar to RPL3P (ribosomal protein large subunit 3P), structural constituent of ribosome [Arabidopsis thaliana] (TAIR:AT3G17465.1); similar to 50S ribosomal protein L3, chloroplast precursor (GB:O80360); contains InterPro domain Translation factor; (InterPro:IPR009000); contains InterPro domain Ribosomal protein L3; (InterPro:IPR000597)"
"265287_at","AT2G20260","PSAE-2",-1.29866096944779,0.000400895835216196,"Encodes subunit E of photosystem I."
"265319_at","AT2G22670","IAA8",-1.13175184920263,0.000262388049449065,"IAA8 (IAA8) gene is auxin inducible."
"265342_at","AT2G18300","",-2.27552020143029,0.00286113930368405,"basic helix-loop-helix (bHLH) family protein; similar to BEE2 (BR ENHANCED EXPRESSION 2), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT4G36540.1); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE85937.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092), basic helix-loop-helix (bHLH) family protein; similar to BEE2 (BR ENHANCED EXPRESSION 2), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT4G36540.2); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE85937.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)"
"265354_at","AT2G16700","ADF5",1.01761227667788,0.00130571304138045,"Encodes actin depolymerizing factor 5 (ADF5)."
"265359_at","AT2G16720","ATMYB7, ATY49, MYB7",1.62429825792668,0.00134704077097859,"Encodes a member of MYB3R- and R2R3- type MYB- encoding genes, Encodes a member of MYB3R- and R2R3- type MYB- encoding genes, Encodes a member of MYB3R- and R2R3- type MYB- encoding genes"
"265374_at","AT2G06520","PSBX",-1.21882606993431,0.000382593344286516,"Encodes a protein with sequence similarity to the spinach photosystem II subunit PsbX."
"265387_at","AT2G20670","",-2.07088073304335,5.31236957933622e-06,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G32480.1); similar to Protein of unknown function DUF506, plant [Medicago truncatula] (GB:ABD32359.1); contains InterPro domain Protein of unknown function DUF506, plant; (InterPro:IPR006502)"
"265400_at","AT2G10940","",-3.09833227525768,1.80299131425258e-06,"protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G22142.1); similar to hypothetical protein [Trifolium pratense] (GB:BAE71274.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)"
"265415_at","AT2G20890","PSB29, THF1",-1.19836261092955,8.85151275441037e-05,"Chloroplast-localized Thylakoid formation1 gene product involved in vesicle-mediated formation of thylakoid membranes.  Thf1 antisense lines contain abnormal chloroplasts early in leaf development (chloroplasts have loosely stacked thylakoid membranes). Expression was induced in the light and decreased under dark conditions. G-alpha interaction partner that functions downstream of the plasma membrane–delimited heterotrimeric G-protein (GPA1) in a D-glucose signaling pathway. Localized to both the outer plastid membrane and the stroma. Probably involved in the metabolic pathway that controls the assembly of the PS II complex., Chloroplast-localized Thylakoid formation1 gene product involved in vesicle-mediated formation of thylakoid membranes.  Thf1 antisense lines contain abnormal chloroplasts early in leaf development (chloroplasts have loosely stacked thylakoid membranes). Expression was induced in the light and decreased under dark conditions. G-alpha interaction partner that functions downstream of the plasma membrane–delimited heterotrimeric G-protein (GPA1) in a D-glucose signaling pathway. Localized to both the outer plastid membrane and the stroma. Probably involved in the metabolic pathway that controls the assembly of the PS II complex."
"265417_at","AT2G20920","",-1.18381222354384,0.000196679271163521,"similar to CDF1 (CELL GROWTH DEFECT FACTOR 1), heat shock protein binding [Arabidopsis thaliana] (TAIR:AT5G23040.2); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF93866.1)"
"265472_at","AT2G15580","",-1.67415090986374,9.99947420164128e-06,"zinc finger (C3HC4-type RING finger) family protein; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT1G49850.1); similar to Os06g0180800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056975.1); similar to RING-H2 zinc finger protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAC22255.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
"265481_at","AT2G15960","",-1.42717697063085,0.000178168765076192,"unknown protein"
"265511_at","AT2G05540","",-3.23236437431603,2.76291809867629e-05,"glycine-rich protein; similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05530.1); similar to Glycine rich [Medicago truncatula] (GB:ABE77579.1); contains InterPro domain Glycine rich; (InterPro:IPR010800)"
"265560_at","AT2G05520","ATGRP-3, GRP-3, GRP3",1.71061321376104,6.20487850117578e-05,"Encodes a glycine-rich protein that is  expressed mainly in stems and leaves.  mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to dessication., Encodes a glycine-rich protein that is  expressed mainly in stems and leaves.  mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to dessication., Encodes a glycine-rich protein that is  expressed mainly in stems and leaves.  mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to dessication."
"265561_s_at","AT2G05440, AT2G05510","",2.05865456372505,0.000173899320641058,"glycine-rich protein; similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05510.1); similar to antimicrobial peptide shep-GRP [Capsella bursa-pastoris] (GB:AAG09424.1); contains InterPro domain Glycine rich; (InterPro:IPR010800), glycine-rich protein; similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05440.1); similar to antimicrobial peptide shep-GRP [Capsella bursa-pastoris] (GB:AAG09424.1); contains InterPro domain Glycine rich; (InterPro:IPR010800), glycine-rich protein; similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05440.3); similar to antimicrobial peptide shep-GRP [Capsella bursa-pastoris] (GB:AAG09424.1); contains InterPro domain Glycine rich; (InterPro:IPR010800), glycine-rich protein; similar to glycine-rich protein [Arabidopsis thaliana] (TAIR:AT2G05440.8); similar to antimicrobial peptide shep-GRP [Capsella bursa-pastoris] (GB:AAG09424.1); contains InterPro domain Glycine rich; (InterPro:IPR010800)"
"265569_at","AT2G05620","PGR5",-1.51214793487786,2.56690939100462e-05,"Involved in electron flow in Photosystem I. Essential for photoprotection."
"265611_at","AT2G25510","",2.1960292133101,0.000454595344387391,"unknown protein"
"265628_at","AT2G27290","",-1.14561971306133,0.000144772662806027,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G20940.1); similar to Os04g0416000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052762.1); similar to Predicted membrane protein (ISS) [Ostreococcus tauri] (GB:CAL57011.1); similar to OSIGBa0092M08.4 [Oryza sativa (indica cultivar-group)] (GB:CAH67592.1); contains InterPro domain Protein of unknown function DUF1279; (InterPro:IPR009688)"
"265649_at","AT2G27510","ATFD3",1.09764826272449,0.0136941453755162,"ATFD3 (FERREDOXIN 3); electron carrier; similar to ATFD1 (FERREDOXIN 1), electron carrier/ iron ion binding [Arabidopsis thaliana] (TAIR:AT1G10960.1); similar to non-photosynthetic ferredoxin [Citrus sinensis] (GB:CAA87068.1); contains InterPro domain 2Fe-2S Ferredoxin-like fold; (InterPro:IPR012675); contains InterPro domain 2Fe-2S ferredoxin, iron-sulfur binding site; (InterPro:IPR006058); contains InterPro domain Ferredoxin [2Fe-2S], plant; (InterPro:IPR010241); contains InterPro domain Ferredoxin; (InterPro:IPR001041); contains InterPro domain 2Fe-2S ferredoxin subdomain; (InterPro:IPR006057)"
"265680_at","AT2G32150","",-1.03861765268579,0.000778640454123899,"haloacid dehalogenase-like hydrolase family protein; similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT5G02230.2); similar to putative phosphatase [Phaseolus vulgaris] (GB:CAD57681.1); similar to putative hydrolase [Glycine max] (GB:AAM94615.1); contains InterPro domain HAD-superfamily hydrolase subfamily IA, variant 3; (InterPro:IPR006402); contains InterPro domain Pyrimidine 5-nucleotidase; (InterPro:IPR010237); contains InterPro domain Haloacid dehalogenase-like hydrolase; (InterPro:IPR005834)"
"265699_at","AT2G03550","",-1.83262785742139,7.59359457768989e-06,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G48690.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G48700.1); similar to Esterase/lipase/thioesterase [Medicago truncatula] (GB:ABE83378.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-3; (InterPro:IPR013094)"
"265704_at","AT2G03420","",-1.38122521573919,4.18078214632488e-05,"similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF94594.1)"
"265837_at","AT2G14560","LURP1",6.10336395539053,4.78315782327634e-05,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G33840.1); similar to Protein of unknown function DUF567 [Medicago truncatula] (GB:ABE88873.1); contains InterPro domain Protein of unknown function DUF567; (InterPro:IPR007612)"
"265872_at","AT2G01670","atnudt17",1.46116863914801,0.00575788857748574,"ATNUDT17 (Arabidopsis thaliana Nudix hydrolase homolog 17); hydrolase; Identical to Nudix hydrolase 17, mitochondrial precursor (EC 3.6.1.-) (AtNUDT17) (NUDT17) [Arabidopsis Thaliana] (GB:Q9ZU95;GB:Q8L979); similar to ATNUDT18 (Arabidopsis thaliana Nudix hydrolase homolog 18), hydrolase [Arabidopsis thaliana] (TAIR:AT1G14860.1); similar to MutT-like protein [Cucumis sativus] (GB:AAP57672.1); contains InterPro domain NUDIX hydrolase; (InterPro:IPR000086)"
"265894_at","AT2G15050","LTP",-1.34600216519140,0.000148506064501268,"LTP; lipid binding; similar to LP1 (nonspecific lipid transfer protein 1) [Arabidopsis thaliana] (TAIR:AT2G38540.1); similar to Nonspecific lipid-transfer protein A precursor (LTP A) (Wax-associated protein 9A) (GB:Q42641); contains InterPro domain Plant lipid transfer protein/Par allergen; (InterPro:IPR000528); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)"
"265920_s_at","AT2G15120, AT2G15220","",2.3773930614609,0.000351829558437875,"pseudogene, disease-resistance family protein / fatty acid elongase-related, similar to fatty acid elongase 1 (FAE1) (Arabidopsis thaliana) GI:881615; similar to NtPRp27 (GI:5360263) (Nicotiana tabacum) similar to R 14 protein (GI:27764542) (Glycine max); contains Pfam profile PF04450: Plant Basic Secretory Protein; blastp match of 71% identity and 6.0e-20 P-value to GP|18674893|emb|CAD23312.1||AX358183 unnamed protein product {synthetic construct}, secretory protein, putative; similar to plant basic secretory protein (BSP) family protein [Arabidopsis thaliana] (TAIR:AT2G15130.1); similar to NtPRp27 [Nicotiana tabacum] (GB:BAA81904.1); contains InterPro domain Plant Basic Secretory Protein; (InterPro:IPR007541)"
"265966_at","AT2G37220","",-1.00147718535204,0.00256310429484266,"29 kDa ribonucleoprotein, chloroplast, putative / RNA-binding protein cp29, putative; Identical to Putative ribonucleoprotein At2g37220, chloroplast precursor [Arabidopsis Thaliana] (GB:Q9ZUU4); similar to CP29 (chloroplast 29 kDa ribonucleoprotein), RNA binding [Arabidopsis thaliana] (TAIR:AT3G53460.2); similar to 29 kDa ribonucleoprotein A, chloroplast precursor (CP29A) (GB:Q08935); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)"
"266000_at","AT2G24180","CYP71B6",1.39989953239949,0.000129905228259208,"cytochrome P450 monooxygenase"
