ATnumber,BacterialPathogen,FungalPathogen,Herbivore,Virus,Cold,Heat,Osmotic,UVB,Wound,Drought,Genotoxic,Unannotated
At5g59140,0,0,0,1,0,0,0,0,0,0,0,0
At5g59410,0,0,0,1,0,0,0,0,0,0,0,0
At5g59180,0,0,0,1,0,0,0,0,0,0,0,0
At5g58890,0,0,0,1,0,0,0,0,0,0,0,0
At5g58610,0,0,0,1,0,0,0,0,0,0,0,0
At5g58840,0,0,0,1,0,0,0,0,0,0,0,0
At5g57420,0,0,0,1,0,0,0,0,0,0,0,0
At5g57060,0,0,0,1,0,0,0,0,0,0,0,0
At5g56510,0,0,0,1,0,0,0,0,0,0,0,0
At5g55290,0,0,0,1,0,0,0,0,0,0,0,0
At5g55160,0,0,0,1,0,0,0,0,0,0,0,0
At5g54760,0,0,0,1,0,0,0,0,0,0,0,0
At5g54750,0,0,0,1,0,0,0,0,0,0,0,0
At5g55010,0,0,0,1,0,0,0,0,0,0,0,0
At5g54940,0,0,0,1,0,0,0,0,0,0,0,0
At5g54460,0,0,0,1,0,0,0,0,0,0,0,0
At5g54570,0,0,0,1,0,0,0,0,0,0,0,0
At5g54150,0,0,0,1,0,0,0,0,0,0,0,0
At5g53560,0,0,0,1,0,0,0,0,0,0,0,0
At5g53530,0,0,0,1,0,0,0,0,0,0,0,0
At5g52210,0,0,0,1,0,0,0,0,0,0,0,0
At5g51950,0,0,0,1,0,0,0,0,0,0,0,0
At5g51480,0,0,0,1,0,0,0,0,0,0,0,0
At5g51590,0,0,0,1,0,0,0,0,0,0,0,0
At5g51620,0,0,0,1,0,0,0,0,0,0,0,0
At5g51290,0,0,0,1,0,0,0,0,0,0,0,0
At5g51380,0,0,0,1,0,0,0,0,0,0,0,0
At5g50820,0,0,0,1,0,0,0,0,0,0,0,0
At5g49590,0,0,0,1,0,0,0,0,0,0,0,0
At5g49060,0,0,0,1,0,0,0,0,0,0,0,0
At5g49150,0,0,0,1,0,0,0,0,0,0,0,0
At5g48820,0,0,0,1,0,0,0,0,0,0,0,0
At5g47260,0,0,0,1,0,0,0,0,0,0,0,0
At5g45010,0,0,0,1,0,0,0,0,0,0,0,0
At5g45130,0,0,0,1,0,0,0,0,0,0,0,0
At5g45240,0,0,0,1,0,0,0,0,0,0,0,0
At5g44700,0,0,0,1,0,0,0,0,0,0,0,0
At5g44270,0,0,0,1,0,0,0,0,0,0,0,0
At5g43970,0,0,0,1,0,0,0,0,0,0,0,0
At5g44140,0,0,0,1,0,0,0,0,0,0,0,0
At5g43680,0,0,0,1,0,0,0,0,0,0,0,0
At5g42890,0,0,0,1,0,0,0,0,0,0,0,0
At5g42300,0,0,0,1,0,0,0,0,0,0,0,0
At5g41890,0,0,0,1,0,0,0,0,0,0,0,0
At5g41960,0,0,0,1,0,0,0,0,0,0,0,0
At5g41320,0,0,0,1,0,0,0,0,0,0,0,0
At5g41340,0,0,0,1,0,0,0,0,0,0,0,0
At5g41540,0,0,0,1,0,0,0,0,0,0,0,0
At5g40650,0,0,0,1,0,0,0,0,0,0,0,0
At5g40560,0,0,0,1,0,0,0,0,0,0,0,0
At5g40710,0,0,0,1,0,0,0,0,0,0,0,0
At5g40670,0,0,0,1,0,0,0,0,0,0,0,0
At5g40370,0,0,0,1,0,0,0,0,0,0,0,0
At5g39950,0,0,0,1,0,0,0,0,0,0,0,0
At5g40180,0,0,0,1,0,0,0,0,0,0,0,0
At5g40020,0,0,0,1,0,0,0,0,0,0,0,0
At5g39540,0,0,0,1,0,0,0,0,0,0,0,0
At5g38480,0,0,0,1,0,0,0,0,0,0,0,0
At5g38660,0,0,0,1,0,0,0,0,0,0,0,0
At5g38800,0,0,0,1,0,0,0,0,0,0,0,0
At5g38300,0,0,0,1,0,0,0,0,0,0,0,0
At5g37730,0,0,0,1,0,0,0,0,0,0,0,0
At5g37210,0,0,0,1,0,0,0,0,0,0,0,0
At5g37420,0,0,0,1,0,0,0,0,0,0,0,0
At5g37050,0,0,0,1,0,0,0,0,0,0,0,0
At5g37090,0,0,0,1,0,0,0,0,0,0,0,0
At5g35850,0,0,0,1,0,0,0,0,0,0,0,0
At5g35680,0,0,0,1,0,0,0,0,0,0,0,0
At5g24165,0,0,0,1,0,0,0,0,0,0,0,0
At5g23650,0,0,0,1,0,0,0,0,0,0,0,0
At5g23405,0,0,0,1,0,0,0,0,0,0,0,0
At5g23030,0,0,0,1,0,0,0,0,0,0,0,0
At5g22900,0,0,0,1,0,0,0,0,0,0,0,0
At5g22380,0,0,0,1,0,0,0,0,0,0,0,0
At5g22280,0,0,0,1,0,0,0,0,0,0,0,0
At5g18810,0,0,0,1,0,0,0,0,0,0,0,0
At5g18090,0,0,0,1,0,0,0,0,0,0,0,0
At5g18000,0,0,0,1,0,0,0,0,0,0,0,0
At5g16660,0,0,0,1,0,0,0,0,0,0,0,0
At5g17200,0,0,0,1,0,0,0,0,0,0,0,0
At5g15300,0,0,0,1,0,0,0,0,0,0,0,0
At5g14030,0,0,0,1,0,0,0,0,0,0,0,0
At5g14105,0,0,0,1,0,0,0,0,0,0,0,0
At5g11910,0,0,0,1,0,0,0,0,0,0,0,0
At5g12060,0,0,0,1,0,0,0,0,0,0,0,0
At5g11940,0,0,0,1,0,0,0,0,0,0,0,0
At5g11990,0,0,0,1,0,0,0,0,0,0,0,0
At5g11570,0,0,0,1,0,0,0,0,0,0,0,0
At5g10810,0,0,0,1,0,0,0,0,0,0,0,0
At5g11010,0,0,0,1,0,0,0,0,0,0,0,0
At5g09830,0,0,0,1,0,0,0,0,0,0,0,0
At5g10220,0,0,0,1,0,0,0,0,0,0,0,0
At5g10140,0,0,0,1,0,0,0,0,0,0,0,0
At5g08460,0,0,0,1,0,0,0,0,0,0,0,0
At5g06920,0,0,0,1,0,0,0,0,0,0,0,0
At5g06400,0,0,0,1,0,0,0,0,0,0,0,0
At5g03905,0,0,0,1,0,0,0,0,0,0,0,0
At5g03220,0,0,0,1,0,0,0,0,0,0,0,0
At3g61970,0,0,0,1,0,0,0,0,0,0,0,0
At3g61120,0,0,0,1,0,0,0,0,0,0,0,0
At3g60940,0,0,0,1,0,0,0,0,0,0,0,0
At3g59860,0,0,0,1,0,0,0,0,0,0,0,0
At3g59180,0,0,0,1,0,0,0,0,0,0,0,0
At3g58680,0,0,0,1,0,0,0,0,0,0,0,0
At3g58200,0,0,0,1,0,0,0,0,0,0,0,0
At3g58170,0,0,0,1,0,0,0,0,0,0,0,0
At3g58000,0,0,0,1,0,0,0,0,0,0,0,0
At3g57720,0,0,0,1,0,0,0,0,0,0,0,0
At3g57360,0,0,0,1,0,0,0,0,0,0,0,0
At3g57160,0,0,0,1,0,0,0,0,0,0,0,0
At3g56240,0,0,0,1,0,0,0,0,0,0,0,0
At3g54340,0,0,0,1,0,0,0,0,0,0,0,0
At3g53740,0,0,0,1,0,0,0,0,0,0,0,0
At3g53660,0,0,0,1,0,0,0,0,0,0,0,0
At3g53200,0,0,0,1,0,0,0,0,0,0,0,0
At3g52650,0,0,0,1,0,0,0,0,0,0,0,0
At3g52090,0,0,0,1,0,0,0,0,0,0,0,0
At3g52590,0,0,0,1,0,0,0,0,0,0,0,0
At3g52130,0,0,0,1,0,0,0,0,0,0,0,0
At3g50830,0,0,0,1,0,0,0,0,0,0,0,0
At3g50550,0,0,0,1,0,0,0,0,0,0,0,0
At3g50230,0,0,0,1,0,0,0,0,0,0,0,0
At3g49100,0,0,0,1,0,0,0,0,0,0,0,0
At3g49150,0,0,0,1,0,0,0,0,0,0,0,0
At3g48570,0,0,0,1,0,0,0,0,0,0,0,0
At3g48600,0,0,0,1,0,0,0,0,0,0,0,0
At3g47460,0,0,0,1,0,0,0,0,0,0,0,0
At3g47140,0,0,0,1,0,0,0,0,0,0,0,0
At3g46830,0,0,0,1,0,0,0,0,0,0,0,0
At3g46760,0,0,0,1,0,0,0,0,0,0,0,0
At3g46340,0,0,0,1,0,0,0,0,0,0,0,0
At3g46350,0,0,0,1,0,0,0,0,0,0,0,0
At3g45720,0,0,0,1,0,0,0,0,0,0,0,0
At3g45750,0,0,0,1,0,0,0,0,0,0,0,0
At3g46020,0,0,0,1,0,0,0,0,0,0,0,0
At3g46000,0,0,0,1,0,0,0,0,0,0,0,0
At3g45500,0,0,0,1,0,0,0,0,0,0,0,0
At3g44280,0,0,0,1,0,0,0,0,0,0,0,0
At3g43750,0,0,0,1,0,0,0,0,0,0,0,0
At3g43050,0,0,0,1,0,0,0,0,0,0,0,0
At3g43390,0,0,0,1,0,0,0,0,0,0,0,0
At3g42700,0,0,0,1,0,0,0,0,0,0,0,0
At3g42830,0,0,0,1,0,0,0,0,0,0,0,0
At3g43020,0,0,0,1,0,0,0,0,0,0,0,0
At3g42150,0,0,0,1,0,0,0,0,0,0,0,0
At3g42260,0,0,0,1,0,0,0,0,0,0,0,0
At4g39490,0,0,0,1,0,0,0,0,0,0,0,0
At4g39000,0,0,0,1,0,0,0,0,0,0,0,0
At4g37445,0,0,0,1,0,0,0,0,0,0,0,0
At4g36370,0,0,0,1,0,0,0,0,0,0,0,0
At4g35905,0,0,0,1,0,0,0,0,0,0,0,0
At4g36070,0,0,0,1,0,0,0,0,0,0,0,0
At4g35070,0,0,0,1,0,0,0,0,0,0,0,0
At4g35280,0,0,0,1,0,0,0,0,0,0,0,0
At4g33925,0,0,0,1,0,0,0,0,0,0,0,0
At4g32430,0,0,0,1,0,0,0,0,0,0,0,0
At4g32470,0,0,0,1,0,0,0,0,0,0,0,0
At4g31930,0,0,0,1,0,0,0,0,0,0,0,0
At4g31805,0,0,0,1,0,0,0,0,0,0,0,0
At4g31560,0,0,0,1,0,0,0,0,0,0,0,0
At4g30380,0,0,0,1,0,0,0,0,0,0,0,0
At4g30010,0,0,0,1,0,0,0,0,0,0,0,0
At4g29540,0,0,0,1,0,0,0,0,0,0,0,0
At4g29570,0,0,0,1,0,0,0,0,0,0,0,0
At4g29620,0,0,0,1,0,0,0,0,0,0,0,0
At4g29660,0,0,0,1,0,0,0,0,0,0,0,0
At4g29735,0,0,0,1,0,0,0,0,0,0,0,0
At4g29390,0,0,0,1,0,0,0,0,0,0,0,0
At4g29250,0,0,0,1,0,0,0,0,0,0,0,0
At4g29090,0,0,0,1,0,0,0,0,0,0,0,0
At4g27960,0,0,0,1,0,0,0,0,0,0,0,0
At4g28000,0,0,0,1,0,0,0,0,0,0,0,0
At4g27530,0,0,0,1,0,0,0,0,0,0,0,0
At4g27110,0,0,0,1,0,0,0,0,0,0,0,0
At4g26800,0,0,0,1,0,0,0,0,0,0,0,0
At4g24600,0,0,0,1,0,0,0,0,0,0,0,0
At4g23580,0,0,0,1,0,0,0,0,0,0,0,0
At4g23710,0,0,0,1,0,0,0,0,0,0,0,0
At4g23250,0,0,0,1,0,0,0,0,0,0,0,0
At4g23310,0,0,0,1,0,0,0,0,0,0,0,0
At4g23350,0,0,0,1,0,0,0,0,0,0,0,0
At4g22800,0,0,0,1,0,0,0,0,0,0,0,0
At4g22600,0,0,0,1,0,0,0,0,0,0,0,0
At4g22700,0,0,0,1,0,0,0,0,0,0,0,0
At4g22260,0,0,0,1,0,0,0,0,0,0,0,0
At4g22100,0,0,0,1,0,0,0,0,0,0,0,0
At4g21610,0,0,0,1,0,0,0,0,0,0,0,0
At4g21105,0,0,0,1,0,0,0,0,0,0,0,0
At4g21050,0,0,0,1,0,0,0,0,0,0,0,0
At4g20450,0,0,0,1,0,0,0,0,0,0,0,0
At4g20220,0,0,0,1,0,0,0,0,0,0,0,0
At4g19140,0,0,0,1,0,0,0,0,0,0,0,0
At4g19260,0,0,0,1,0,0,0,0,0,0,0,0
At4g18400,0,0,0,1,0,0,0,0,0,0,0,0
At4g18800,0,0,0,1,0,0,0,0,0,0,0,0
At4g18000,0,0,0,1,0,0,0,0,0,0,0,0
At4g18080,0,0,0,1,0,0,0,0,0,0,0,0
At4g13760,0,0,0,1,0,0,0,0,0,0,0,0
At4g13150,0,0,0,1,0,0,0,0,0,0,0,0
At4g13450,0,0,0,1,0,0,0,0,0,0,0,0
At4g12760,0,0,0,1,0,0,0,0,0,0,0,0
At4g12860,0,0,0,1,0,0,0,0,0,0,0,0
At4g12790,0,0,0,1,0,0,0,0,0,0,0,0
At4g12920,0,0,0,1,0,0,0,0,0,0,0,0
At4g13080,0,0,0,1,0,0,0,0,0,0,0,0
At4g12060,0,0,0,1,0,0,0,0,0,0,0,0
At4g11880,0,0,0,1,0,0,0,0,0,0,0,0
At4g11450,0,0,0,1,0,0,0,0,0,0,0,0
At4g10990,0,0,0,1,0,0,0,0,0,0,0,0
At4g10460,0,0,0,1,0,0,0,0,0,0,0,0
At4g09800,0,0,0,1,0,0,0,0,0,0,0,0
At4g09410,0,0,0,1,0,0,0,0,0,0,0,0
At4g09400,0,0,0,1,0,0,0,0,0,0,0,0
At4g08670,0,0,0,1,0,0,0,0,0,0,0,0
At4g08220,0,0,0,1,0,0,0,0,0,0,0,0
At4g07590,0,0,0,1,0,0,0,0,0,0,0,0
At4g07680,0,0,0,1,0,0,0,0,0,0,0,0
At4g05640,0,0,0,1,0,0,0,0,0,0,0,0
At4g05030,0,0,0,1,0,0,0,0,0,0,0,0
At4g04870,0,0,0,1,0,0,0,0,0,0,0,0
At4g04900,0,0,0,1,0,0,0,0,0,0,0,0
At4g04590,0,0,0,1,0,0,0,0,0,0,0,0
At4g04280,0,0,0,1,0,0,0,0,0,0,0,0
At4g04470,0,0,0,1,0,0,0,0,0,0,0,0
At4g04480,0,0,0,1,0,0,0,0,0,0,0,0
At4g03153,0,0,0,1,0,0,0,0,0,0,0,0
At4g03230,0,0,0,1,0,0,0,0,0,0,0,0
At4g03240,0,0,0,1,0,0,0,0,0,0,0,0
At4g02740,0,0,0,1,0,0,0,0,0,0,0,0
At4g02970,0,0,0,1,0,0,0,0,0,0,0,0
At4g02490,0,0,0,1,0,0,0,0,0,0,0,0
At4g01895,0,0,0,1,0,0,0,0,0,0,0,0
At4g01410,0,0,0,1,0,0,0,0,0,0,0,0
At4g01340,0,0,0,1,0,0,0,0,0,0,0,0
At4g00960,0,0,0,1,0,0,0,0,0,0,0,0
At4g00895,0,0,0,1,0,0,0,0,0,0,0,0
At4g00310,0,0,0,1,0,0,0,0,0,0,0,0
At4g00280,0,0,0,1,0,0,0,0,0,0,0,0
At1g32040,0,0,0,1,0,0,0,0,0,0,0,0
At1g32030,0,0,0,1,0,0,0,0,0,0,0,0
At4g10280,0,0,0,1,0,0,0,0,0,0,0,0
At4g10140,0,0,0,1,0,0,0,0,0,0,0,0
At2g33470,0,0,0,1,0,0,0,0,0,0,0,0
At2g40580,0,0,0,1,0,0,0,0,0,0,0,0
At2g40600,0,0,0,1,0,0,0,0,0,0,0,0
At1g66950,0,0,0,1,0,0,0,0,0,0,0,0
At1g20270,0,0,0,1,0,0,0,0,0,0,0,0
At1g17920,0,0,0,1,0,0,0,0,0,0,0,0
At5g28570,0,0,0,1,0,0,0,0,0,0,0,0
At1g12630,0,0,0,1,0,0,0,0,0,0,0,0
At1g22090,0,0,0,1,0,0,0,0,0,0,0,0
At1g58260,0,0,0,1,0,0,0,0,0,0,0,0
At1g34090,0,0,0,1,0,0,0,0,0,0,0,0
At1g07060,0,0,0,1,0,0,0,0,0,0,0,0
At1g16820,0,0,0,1,0,0,0,0,0,0,0,0
At1g48730,0,0,0,1,0,0,0,0,0,0,0,0
At3g08500,0,0,0,1,0,0,0,0,0,0,0,0
At1g51650,0,0,0,1,0,0,0,0,0,0,0,0
At1g36820,0,0,0,1,0,0,0,0,0,0,0,0
At1g50990,0,0,0,1,0,0,0,0,0,0,0,0
At3g12630,0,0,0,1,0,0,0,0,0,0,0,0
At3g12540,0,0,0,1,0,0,0,0,0,0,0,0
At3g12203,0,0,0,1,0,0,0,0,0,0,0,0
At1g66730,0,0,0,1,0,0,0,0,0,0,0,0
At3g10990,0,0,0,1,0,0,0,0,0,0,0,0
At1g75160,0,0,0,1,0,0,0,0,0,0,0,0
At1g42560,0,0,0,1,0,0,0,0,0,0,0,0
At3g32280,0,0,0,1,0,0,0,0,0,0,0,0
At3g32190,0,0,0,1,0,0,0,0,0,0,0,0
At3g32100,0,0,0,1,0,0,0,0,0,0,0,0
At3g32120,0,0,0,1,0,0,0,0,0,0,0,0
At3g32050,0,0,0,1,0,0,0,0,0,0,0,0
At2g34120,0,0,0,1,0,0,0,0,0,0,0,0
At3g29350,0,0,0,1,0,0,0,0,0,0,0,0
At3g27150,0,0,0,1,0,0,0,0,0,0,0,0
At3g22950,0,0,0,1,0,0,0,0,0,0,0,0
At3g29600,0,0,0,1,0,0,0,0,0,0,0,0
At3g15351,0,0,0,1,0,0,0,0,0,0,0,0
At3g28190,0,0,0,1,0,0,0,0,0,0,0,0
At3g19690,0,0,0,1,0,0,0,0,0,0,0,0
At3g25040,0,0,0,1,0,0,0,0,0,0,0,0
At3g20220,0,0,0,1,0,0,0,0,0,0,0,0
At3g17190,0,0,0,1,0,0,0,0,0,0,0,0
At3g28890,0,0,0,1,0,0,0,0,0,0,0,0
At3g22104,0,0,0,1,0,0,0,0,0,0,0,0
At3g14460,0,0,0,1,0,0,0,0,0,0,0,0
At3g15580,0,0,0,1,0,0,0,0,0,0,0,0
At3g30190,0,0,0,1,0,0,0,0,0,0,0,0
At3g30750,0,0,0,1,0,0,0,0,0,0,0,0
At3g29792,0,0,0,1,0,0,0,0,0,0,0,0
At1g23570,0,0,0,1,0,0,0,0,0,0,0,0
At1g30850,0,0,0,1,0,0,0,0,0,0,0,0
At2g16290,0,0,0,1,0,0,0,0,0,0,0,0
At1g65130,0,0,0,1,0,0,0,0,0,0,0,0
At1g10660,0,0,0,1,0,0,0,0,0,0,0,0
At1g07330,0,0,0,1,0,0,0,0,0,0,0,0
At1g07960,0,0,0,1,0,0,0,0,0,0,0,0
At1g12340,0,0,0,1,0,0,0,0,0,0,0,0
At3g22350,0,0,0,1,0,0,0,0,0,0,0,0
At3g26050,0,0,0,1,0,0,0,0,0,0,0,0
At3g24270,0,0,0,1,0,0,0,0,0,0,0,0
At3g29265,0,0,0,1,0,0,0,0,0,0,0,0
At3g11000,0,0,0,1,0,0,0,0,0,0,0,0
At1g50680,0,0,0,1,0,0,0,0,0,0,0,0
At3g13845,0,0,0,1,0,0,0,0,0,0,0,0
At3g12650,0,0,0,1,0,0,0,0,0,0,0,0
At3g18300,0,0,0,1,0,0,0,0,0,0,0,0
At3g18430,0,0,0,1,0,0,0,0,0,0,0,0
At3g27370,0,0,0,1,0,0,0,0,0,0,0,0
At3g18670,0,0,0,1,0,0,0,0,0,0,0,0
At3g25080,0,0,0,1,0,0,0,0,0,0,0,0
At3g28390,0,0,0,1,0,0,0,0,0,0,0,0
At3g17020,0,0,0,1,0,0,0,0,0,0,0,0
At3g21830,0,0,0,1,0,0,0,0,0,0,0,0
At3g21840,0,0,0,1,0,0,0,0,0,0,0,0
At3g21865,0,0,0,1,0,0,0,0,0,0,0,0
At3g19790,0,0,0,1,0,0,0,0,0,0,0,0
At3g20730,0,0,0,1,0,0,0,0,0,0,0,0
At3g20865,0,0,0,1,0,0,0,0,0,0,0,0
At3g28970,0,0,0,1,0,0,0,0,0,0,0,0
At3g28980,0,0,0,1,0,0,0,0,0,0,0,0
At3g27710,0,0,0,1,0,0,0,0,0,0,0,0
At3g27810,0,0,0,1,0,0,0,0,0,0,0,0
At3g27770,0,0,0,1,0,0,0,0,0,0,0,0
At3g15740,0,0,0,1,0,0,0,0,0,0,0,0
At3g26900,0,0,0,1,0,0,0,0,0,0,0,0
At3g22845,0,0,0,1,0,0,0,0,0,0,0,0
At3g14395,0,0,0,1,0,0,0,0,0,0,0,0
At3g15420,0,0,0,1,0,0,0,0,0,0,0,0
At3g06870,0,0,0,1,0,0,0,0,0,0,0,0
At3g06000,0,0,0,1,0,0,0,0,0,0,0,0
At3g08610,0,0,0,1,0,0,0,0,0,0,0,0
At3g09590,0,0,0,1,0,0,0,0,0,0,0,0
At3g04780,0,0,0,1,0,0,0,0,0,0,0,0
At3g04540,0,0,0,1,0,0,0,0,0,0,0,0
At3g03070,0,0,0,1,0,0,0,0,0,0,0,0
At3g03080,0,0,0,1,0,0,0,0,0,0,0,0
At3g06310,0,0,0,1,0,0,0,0,0,0,0,0
At3g01390,0,0,0,1,0,0,0,0,0,0,0,0
At3g01990,0,0,0,1,0,0,0,0,0,0,0,0
At3g03420,0,0,0,1,0,0,0,0,0,0,0,0
At3g04960,0,0,0,1,0,0,0,0,0,0,0,0
At3g02310,0,0,0,1,0,0,0,0,0,0,0,0
At3g01750,0,0,0,1,0,0,0,0,0,0,0,0
At3g07570,0,0,0,1,0,0,0,0,0,0,0,0
At3g07680,0,0,0,1,0,0,0,0,0,0,0,0
At3g11500,0,0,0,1,0,0,0,0,0,0,0,0
At3g01080,0,0,0,1,0,0,0,0,0,0,0,0
At3g05280,0,0,0,1,0,0,0,0,0,0,0,0
At1g06320,0,0,0,1,0,0,0,0,0,0,0,0
At1g44070,0,0,0,1,0,0,0,0,0,0,0,0
At1g19030,0,0,0,1,0,0,0,0,0,0,0,0
At1g12290,0,0,0,1,0,0,0,0,0,0,0,0
At1g21320,0,0,0,1,0,0,0,0,0,0,0,0
At1g42710,0,0,0,1,0,0,0,0,0,0,0,0
At1g77710,0,0,0,1,0,0,0,0,0,0,0,0
At1g68930,0,0,0,1,0,0,0,0,0,0,0,0
At1g61080,0,0,0,1,0,0,0,0,0,0,0,0
At1g29480,0,0,0,1,0,0,0,0,0,0,0,0
At1g29620,0,0,0,1,0,0,0,0,0,0,0,0
At1g64290,0,0,0,1,0,0,0,0,0,0,0,0
At1g64310,0,0,0,1,0,0,0,0,0,0,0,0
At1g66240,0,0,0,1,0,0,0,0,0,0,0,0
At1g52240,0,0,0,1,0,0,0,0,0,0,0,0
At1g72170,0,0,0,1,0,0,0,0,0,0,0,0
At1g71390,0,0,0,1,0,0,0,0,0,0,0,0
At1g71250,0,0,0,1,0,0,0,0,0,0,0,0
At1g68070,0,0,0,1,0,0,0,0,0,0,0,0
At1g67865,0,0,0,1,0,0,0,0,0,0,0,0
At1g68090,0,0,0,1,0,0,0,0,0,0,0,0
At1g68875,0,0,0,1,0,0,0,0,0,0,0,0
At1g29960,0,0,0,1,0,0,0,0,0,0,0,0
At1g78160,0,0,0,1,0,0,0,0,0,0,0,0
At1g70660,0,0,0,1,0,0,0,0,0,0,0,0
At1g67620,0,0,0,1,0,0,0,0,0,0,0,0
At1g74520,0,0,0,1,0,0,0,0,0,0,0,0
At1g68510,0,0,0,1,0,0,0,0,0,0,0,0
At1g80500,0,0,0,1,0,0,0,0,0,0,0,0
At1g63970,0,0,0,1,0,0,0,0,0,0,0,0
At1g69860,0,0,0,1,0,0,0,0,0,0,0,0
At1g69750,0,0,0,1,0,0,0,0,0,0,0,0
At1g68170,0,0,0,1,0,0,0,0,0,0,0,0
At1g68380,0,0,0,1,0,0,0,0,0,0,0,0
At2g43640,0,0,0,1,0,0,0,0,0,0,0,0
At1g53260,0,0,0,1,0,0,0,0,0,0,0,0
At1g32460,0,0,0,1,0,0,0,0,0,0,0,0
At1g19320,0,0,0,1,0,0,0,0,0,0,0,0
At1g19390,0,0,0,1,0,0,0,0,0,0,0,0
At1g19340,0,0,0,1,0,0,0,0,0,0,0,0
At1g17615,0,0,0,1,0,0,0,0,0,0,0,0
At1g15040,0,0,0,1,0,0,0,0,0,0,0,0
At1g49100,0,0,0,1,0,0,0,0,0,0,0,0
At1g21860,0,0,0,1,0,0,0,0,0,0,0,0
At1g29140,0,0,0,1,0,0,0,0,0,0,0,0
At1g21430,0,0,0,1,0,0,0,0,0,0,0,0
At1g02670,0,0,0,1,0,0,0,0,0,0,0,0
At1g02475,0,0,0,1,0,0,0,0,0,0,0,0
At1g06010,0,0,0,1,0,0,0,0,0,0,0,0
At1g44980,0,0,0,1,0,0,0,0,0,0,0,0
At1g45050,0,0,0,1,0,0,0,0,0,0,0,0
At1g26340,0,0,0,1,0,0,0,0,0,0,0,0
At1g17490,0,0,0,1,0,0,0,0,0,0,0,0
At1g34545,0,0,0,1,0,0,0,0,0,0,0,0
At1g34540,0,0,0,1,0,0,0,0,0,0,0,0
At1g32930,0,0,0,1,0,0,0,0,0,0,0,0
At1g20130,0,0,0,1,0,0,0,0,0,0,0,0
At1g05920,0,0,0,1,0,0,0,0,0,0,0,0
At1g26680,0,0,0,1,0,0,0,0,0,0,0,0
At1g37020,0,0,0,1,0,0,0,0,0,0,0,0
At1g37010,0,0,0,1,0,0,0,0,0,0,0,0
At1g48440,0,0,0,1,0,0,0,0,0,0,0,0
At1g07830,0,0,0,1,0,0,0,0,0,0,0,0
At1g18730,0,0,0,1,0,0,0,0,0,0,0,0
At1g07600,0,0,0,1,0,0,0,0,0,0,0,0
At1g63460,0,0,0,1,0,0,0,0,0,0,0,0
At1g63400,0,0,0,1,0,0,0,0,0,0,0,0
At1g49940,0,0,0,1,0,0,0,0,0,0,0,0
At1g32680,0,0,0,1,0,0,0,0,0,0,0,0
At1g47816,0,0,0,1,0,0,0,0,0,0,0,0
At1g47830,0,0,0,1,0,0,0,0,0,0,0,0
At1g47750,0,0,0,1,0,0,0,0,0,0,0,0
At1g15600,0,0,0,1,0,0,0,0,0,0,0,0
At1g30470,0,0,0,1,0,0,0,0,0,0,0,0
At1g30550,0,0,0,1,0,0,0,0,0,0,0,0
At1g10680,0,0,0,1,0,0,0,0,0,0,0,0
At1g50560,0,0,0,1,0,0,0,0,0,0,0,0
At1g22520,0,0,0,1,0,0,0,0,0,0,0,0
At1g22490,0,0,0,1,0,0,0,0,0,0,0,0
At1g37063,0,0,0,1,0,0,0,0,0,0,0,0
At1g33820,0,0,0,1,0,0,0,0,0,0,0,0
At1g33710,0,0,0,1,0,0,0,0,0,0,0,0
At1g33670,0,0,0,1,0,0,0,0,0,0,0,0
At1g33817,0,0,0,1,0,0,0,0,0,0,0,0
At1g33810,0,0,0,1,0,0,0,0,0,0,0,0
At1g35590,0,0,0,1,0,0,0,0,0,0,0,0
At1g02980,0,0,0,1,0,0,0,0,0,0,0,0
At1g02950,0,0,0,1,0,0,0,0,0,0,0,0
At1g52600,0,0,0,1,0,0,0,0,0,0,0,0
At1g74990,0,0,0,1,0,0,0,0,0,0,0,0
At2g01090,0,0,0,1,0,0,0,0,0,0,0,0
At1g48220,0,0,0,1,0,0,0,0,0,0,0,0
At1g48380,0,0,0,1,0,0,0,0,0,0,0,0
At1g53820,0,0,0,1,0,0,0,0,0,0,0,0
At1g42360,0,0,0,1,0,0,0,0,0,0,0,0
At1g64130,0,0,0,1,0,0,0,0,0,0,0,0
At1g64090,0,0,0,1,0,0,0,0,0,0,0,0
At1g49250,0,0,0,1,0,0,0,0,0,0,0,0
At1g50340,0,0,0,1,0,0,0,0,0,0,0,0
At1g11340,0,0,0,1,0,0,0,0,0,0,0,0
At1g17080,0,0,0,1,0,0,0,0,0,0,0,0
At1g11250,0,0,0,1,0,0,0,0,0,0,0,0
At1g31360,0,0,0,1,0,0,0,0,0,0,0,0
At1g62820,0,0,0,1,0,0,0,0,0,0,0,0
At1g14110,0,0,0,1,0,0,0,0,0,0,0,0
At1g16430,0,0,0,1,0,0,0,0,0,0,0,0
At1g43590,0,0,0,1,0,0,0,0,0,0,0,0
At1g10710,0,0,0,1,0,0,0,0,0,0,0,0
At1g20970,0,0,0,1,0,0,0,0,0,0,0,0
At1g11770,0,0,0,1,0,0,0,0,0,0,0,0
At1g20890,0,0,0,1,0,0,0,0,0,0,0,0
At1g64850,0,0,0,1,0,0,0,0,0,0,0,0
At1g59930,0,0,0,1,0,0,0,0,0,0,0,0
At1g65810,0,0,0,1,0,0,0,0,0,0,0,0
At1g54210,0,0,0,1,0,0,0,0,0,0,0,0
