contig,O_sativa_locus_annotation,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,A_thaliana_locus,Gene_Symbol,Description
S_alt_contig12522,LOC_Os03g06880.1|13103.m00758|cDNA,PF00294,PTHR10584,KOG2855,,,AT1G06730.1,,pfkB-like carbohydrate kinase family protein
S_alt_contig12523,LOC_Os03g46390.1|13103.m04991|cDNA,"PF00025,PF00071,PF08477,PF04670,PF00009",PTHR11708,KOG0092,,K07976,AT4G19640.1,"ARA-7,ARA7,ATRAB-F2B,ATRAB5B,ATRABF2B,RAB-F2B,RABF2B",Ras-related small GTP-binding family protein
S_alt_contig12526_RC,LOC_Os05g47446.2|13105.m05024|cDNA expressed protein,PF01984,PTHR10840,KOG3431,,,AT1G29850.2,,double-stranded DNA-binding family protein
S_alt_contig12527,LOC_Os05g47446.1|13105.m05025|cDNA expressed protein,PF01984,PTHR10840,KOG3431,,,AT1G29850.2,,double-stranded DNA-binding family protein
S_alt_contig12528,LOC_Os10g34030.1|13110.m03025|cDNA,,,,,,AT2G28430.1,,
S_alt_contig12530,"LOC_Os02g43830.2|13102.m04869|cDNA 3-isopropylmalate dehydratase small subunit 2, putative, expressed",PF00694,PTHR11670,,"4.2.1.33,4.2.1.35",K01704,AT2G43090.1,,Aconitase/3-isopropylmalate dehydratase protein
S_alt_contig12531,LOC_Os01g70240.1|13101.m07625|cDNA,PF00403,PTHR22814,KOG1603,,,AT2G35730.1,,Heavy metal transport/detoxification superfamily protein 
S_alt_contig12532_RC,LOC_Os01g70240.1|13101.m07625|cDNA,PF00403,PTHR22814,KOG1603,,,AT2G35730.1,,Heavy metal transport/detoxification superfamily protein 
S_alt_contig12533_NB,,,,,,,,,
S_alt_contig12535,"LOC_Os01g47770.1|13101.m04946|cDNA CS domain containing protein, putative, expressed",PF04969,PTHR12356,KOG2265,,,AT5G58740.1,,HSP20-like chaperones superfamily protein
S_alt_contig12537_NB,,,,,,,,,
S_alt_contig12539,"LOC_Os02g48610.1|13102.m05499|cDNA mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",PF02466,PTHR14110,KOG3225,,,AT2G42210.1,"ATOEP16-3,OEP16-3",Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
S_alt_contig12540,"LOC_Os03g56800.1|13103.m06205|cDNA CBS domain containing membrane protein, putative, expressed","PF00478,PF01070,PF03060,PF05690",PTHR11911,KOG2550,1.1.1.205,K00088,AT1G16350.1,,Aldolase-type TIM barrel family protein
S_alt_contig12541,"LOC_Os12g04924.1|13112.m00481|cDNA ubiquitin-like protein 5, putative, expressed",PF00240,PTHR13042,KOG3493,,K13113,AT3G45180.1,,Ubiquitin-like superfamily protein
S_alt_contig12542_RC,"LOC_Os02g57510.4|13102.m06638|cDNA SNARE domain containing protein, putative, expressed",PF05739,PTHR12791,KOG3385,,,AT3G58170.1,"ATBET11,ATBS14A,BET11,BS14A",BET1P/SFT1P-like protein 14A
S_alt_contig12543_NB,,,,,,,,,
S_alt_contig12544,"LOC_Os02g49450.1|13102.m05606|cDNA BSD domain-containing protein, putative, expressed",PF03909,,,,,AT1G26300.1,,BSD domain-containing protein
S_alt_contig12545_NB,,,,,,,,,
S_alt_contig12547,"LOC_Os01g61580.3|13101.m15088|cDNA selT-like protein precursor, putative, expressed",PF10262,PTHR13544,KOG3286,,,AT3G47300.1,SELT,SELT-like protein precursor
S_alt_contig12548,LOC_Os05g08370.1|13105.m00920|cDNA,PF03552,PTHR13301:SF1,,2.4.1.12,K10999,AT4G32410.1,"AtCESA1,CESA1,RSW1",cellulose synthase 1
S_alt_contig12549,LOC_Os05g08370.1|13105.m00920|cDNA,PF03552,PTHR13301:SF1,,2.4.1.12,K10999,AT4G32410.1,"AtCESA1,CESA1,RSW1",cellulose synthase 1
S_alt_contig12550,LOC_Os05g08370.1|13105.m00920|cDNA,PF03552,PTHR13301:SF1,,2.4.1.12,K10999,AT4G32410.1,"AtCESA1,CESA1,RSW1",cellulose synthase 1
S_alt_contig12551_NB,,,,,,,,,
S_alt_contig12552_RC,"LOC_Os10g41510.1|13110.m03873|cDNA calcineurin B, putative, expressed",,PTHR23056,KOG0034,,K06268,AT5G47100.1,"ATCBL9,CBL9",calcineurin B-like protein 9
S_alt_contig12554_NB,,,,,,,,,
S_alt_contig12555,"LOC_Os11g07040.1|13111.m00727|cDNA CAMK_CAMK_like.43 - CAMK includes calcium/calmodulin depedent protein kinases, expressed","PF00069,PF07714,PF00036",PTHR22982,KOG0032,2.7.11.1,K13412,AT4G09570.1,"ATCPK4,CPK4",calcium-dependent protein kinase 4
S_alt_contig12556,"LOC_Os05g39770.1|13105.m04194|cDNA aminotransferase, putative, expressed",PF00202,PTHR11986,KOG1404,"2.6.1.40,2.6.1.44",K00827,AT3G08860.1,PYD4,PYRIMIDINE 4
S_alt_contig12557,LOC_Os04g47310.1|13104.m04791|cDNA expressed protein,,,,,,AT2G17710.1,,
S_alt_contig12558,LOC_Os04g42600.1|13104.m04209|cDNA,"PF00076,PF00658",PTHR10432,KOG0123,,K13126,AT4G34110.1,"ATPAB2,PAB2,PABP2",poly(A) binding protein 2
S_alt_contig12559,LOC_Os08g43580.1|13108.m04722|cDNA,PF00550,PTHR20863,KOG1748,,,AT1G54630.1,ACP3,acyl carrier protein 3
S_alt_contig12560_RC,LOC_Os03g04440.1|13103.m00454|cDNA expressed protein,PF11833,,,,,AT2G20920.1,,Protein of unknown function (DUF3353)
S_alt_contig12562,"LOC_Os04g31700.1|13104.m03030|cDNA methylisocitrate lyase 2, putative, expressed",PF00463,PTHR21631,,,,AT2G43180.1,,Phosphoenolpyruvate carboxylase family protein
S_alt_contig12566,LOC_Os03g50130.1|13103.m05452|cDNA,PF01124,PTHR10250,,2.5.1.18,K00799,AT1G65820.1,,"microsomal glutathione s-transferase, putative"
S_alt_contig12567,LOC_Os03g50130.1|13103.m05452|cDNA,PF01124,PTHR10250,,2.5.1.18,K00799,AT1G65820.1,,"microsomal glutathione s-transferase, putative"
S_alt_contig12568,LOC_Os02g30620.3|13102.m03344|cDNA,"PF00226,PF11926",PTHR11821,,,,AT5G53150.1,,DNAJ heat shock N-terminal domain-containing protein
S_alt_contig12569,LOC_Os02g47670.2|13102.m05377|cDNA,"PF04564,PF05804",PTHR22849,,,,AT1G24330.1,,ARM repeat superfamily protein
S_alt_contig12570,LOC_Os08g32080.1|13108.m03330|cDNA,"PF00046,PF02183",PTHR19418,KOG0483,,,AT3G01470.1,"ATHB-1,ATHB1,HAT5,HB-1,HD-ZIP-1",homeobox 1
S_alt_contig12571_RC,"LOC_Os01g73160.1|13101.m07985|cDNA 40S ribosomal protein S10, putative, expressed",PF03501,PTHR12146,KOG3344,,K02947,AT4G25740.1,,RNA binding Plectin/S10 domain-containing protein
S_alt_contig12572,"LOC_Os05g33730.1|13105.m03501|cDNA gibberellin receptor GID1L2, putative, expressed","PF00135,PF07859",PTHR23024,KOG1515,3.-.-.-,K14493,AT5G27320.1,"ATGID1C,GID1C",alpha/beta-Hydrolases superfamily protein
S_alt_contig12573,"LOC_Os04g02500.5|13104.m11861|cDNA G-patch domain containing protein, expressed",,PTHR17614,,,,AT5G26610.1,,D111/G-patch domain-containing protein
S_alt_contig12574_RC,LOC_Os02g55180.1|13102.m06324|cDNA,PF00443,PTHR10420,KOG1865,,,AT5G57990.1,UBP23,ubiquitin-specific protease 23
S_alt_contig12575_RC,LOC_Os10g37480.2|13110.m03400|cDNA,"PF07714,PF00069",PTHR22986,,,,AT4G10730.1,,Protein kinase superfamily protein
S_alt_contig12578,"LOC_Os01g33020.2|13101.m03333|cDNA trafficking protein particle complex subunit 1, putative, expressed","PF04099,PF04628",PTHR23249,KOG3368,,,AT1G51160.1,,SNARE-like superfamily protein
S_alt_contig12581_RC,LOC_Os11g39370.1|13111.m03887|cDNA,"PF08263,PF00560,PF00069,PF07714",PTHR23258,KOG1187,,,AT5G10290.1,,leucine-rich repeat transmembrane protein kinase family protein
S_alt_contig12582,"LOC_Os09g20900.1|13109.m01994|cDNA hypoxia-responsive family protein, putative, expressed",PF04588,PTHR12297,KOG4431,,,AT3G48030.1,,hypoxia-responsive family protein / zinc finger (C3HC4-type RING finger) family protein
S_alt_contig12583,LOC_Os09g36300.4|13109.m03574|cDNA,"PF02190,PF08298,PF05496,PF00004,PF07728,PF07726,PF05362",PTHR10046,KOG2004,,,AT5G47040.1,LON2,lon protease 2
S_alt_contig12584,"LOC_Os04g40870.1|13104.m03994|cDNA alveolar soft part sarcoma chromosome region, candidate 1, putative, expressed",PF00789,PTHR23153,,,,AT3G27310.1,PUX1,plant UBX domain-containing protein 1
S_alt_contig12585,"LOC_Os04g02000.2|13104.m00112|cDNA zinc finger family protein, putative, expressed",PF00641,PTHR23111,,,,AT2G17975.1,,zinc finger (Ran-binding) family protein
S_alt_contig12586,"LOC_Os01g34614.1|13101.m03486|cDNA DNA directed RNA polymerase, 7 kDa subunit domain containing protein, expressed",PF03604,PTHR12056,KOG3507,,K03009,AT5G41010.1,"NRPB12,NRPD12,NRPE12","DNA directed RNA polymerase, 7 kDa subunit"
S_alt_contig12588,LOC_Os07g37140.1|13107.m03819|cDNA,PF08879,,,,,AT4G21430.1,B160,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase"
S_alt_contig12590_RC,LOC_Os05g48390.1|13105.m05146|cDNA,PF00179,PTHR11621,KOG0417,,,AT2G33770.1,"ATUBC24,PHO2,UBC24",phosphate 2
S_alt_contig12595,LOC_Os03g51140.1|13103.m05559|cDNA,PF02985,PTHR23346,KOG1824,,,AT1G64790.1,ILA,ILITYHIA
S_alt_contig12597,LOC_Os03g51140.1|13103.m05559|cDNA,PF02985,PTHR23346,KOG1824,,,AT1G64790.1,ILA,ILITYHIA
S_alt_contig12598_RC,"LOC_Os02g35470.4|13102.m03853|cDNA calmodulin binding protein, putative, expressed",PF07887,,,,K02183,AT5G57580.1,,Calmodulin-binding protein
S_alt_contig12600,LOC_Os08g07880.1|13108.m00811|cDNA,PF04127,PTHR12290,KOG2728,,,AT1G12350.1,"ATCOAB,COAB",4-phospho-panto-thenoylcysteine synthetase
S_alt_contig12602_NB,,,,,,,,,
S_alt_contig12603_NB,,,,,,,,,
S_alt_contig12604,LOC_Os02g26700.6|13102.m02895|cDNA,PF04752,PTHR12192,,,,AT4G31290.1,,ChaC-like family protein
S_alt_contig12605,LOC_Os02g26700.6|13102.m02895|cDNA,PF04752,PTHR12192,,,,AT4G31290.1,,ChaC-like family protein
S_alt_contig12608_RC,"LOC_Os08g03370.1|13108.m00294|cDNA Divergent PAP2 family domain containing protein, expressed",PF02681,,,,K09775,AT1G67600.1,,Acid phosphatase/vanadium-dependent haloperoxidase-related protein
S_alt_contig12613,LOC_Os06g50154.1|13106.m05388|cDNA,PF03896,PTHR12924,KOG1631,,,AT2G21160.1,,"Translocon-associated protein (TRAP), alpha subunit"
S_alt_contig12615,"LOC_Os07g08070.1|13107.m00796|cDNA transmembrane BAX inhibitor motif-containing protein, putative, expressed",PF01027,PTHR23291,KOG2322,,,AT1G03070.1,,Bax inhibitor-1 family protein
S_alt_contig12617_NB,,,,,,,,,
S_alt_contig12620_NB,,,,,,,,,
S_alt_contig12622,"LOC_Os06g50170.1|13106.m05389|cDNA BRE, putative, expressed",PF06113,,,,K12173,AT5G42470.1,,
S_alt_contig12623,LOC_Os08g03550.1|13108.m00317|cDNA expressed protein,,,,,,AT1G32730.1,,
S_alt_contig12624,LOC_Os07g41640.1|13107.m04338|cDNA,"PF01426,PF05641",,,,,AT5G55600.1,,agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein
S_alt_contig12625,LOC_Os05g11140.2|13105.m01204|cDNA,"PF00069,PF07714",PTHR11909,KOG1164,,,AT2G25760.1,,Protein kinase family protein
S_alt_contig12628,LOC_Os11g19810.2|13111.m02007|cDNA,PF00855,,,,,AT5G02950.1,,Tudor/PWWP/MBT superfamily protein
S_alt_contig12629,LOC_Os02g35630.1|13102.m03873|cDNA,"PF07724,PF07728,PF00004,PF10431",PTHR11262,KOG0745,,K03544,AT1G33360.1,,ATP-dependent Clp protease
S_alt_contig12630,"LOC_Os06g39870.1|13106.m04137|cDNA 26S protease regulatory subunit 8, putative, expressed","PF07728,PF05496,PF00004,PF07724",PTHR23073,KOG0728,,K03066,AT5G19990.1,"ATSUG1,RPT6A",regulatory particle triple-A ATPase 6A
S_alt_contig12632,"LOC_Os07g41694.1|13107.m04349|cDNA acidic leucine-rich nuclear phosphoprotein 32-related protein 1, putative, expressed",PF00560,PTHR11375,KOG2739,,,AT3G50690.1,,Leucine-rich repeat (LRR) family protein
S_alt_contig12634,LOC_Os03g37970.1|13103.m04124|cDNA,PF01294,PTHR11722,KOG3295,,K02873,AT3G49010.1,"ATBBC1,BBC1,RSU2",breast basic conserved 1
S_alt_contig12635,LOC_Os02g54090.1|13102.m06189|cDNA expressed protein,,,,,,AT3G54190.1,,Transducin/WD40 repeat-like superfamily protein
S_alt_contig12637,"LOC_Os03g06580.4|13103.m12927|cDNA MTN26L2 - MtN26 family protein precursor, expressed",,,,,,AT4G14746.1,,
S_alt_contig12638,"LOC_Os06g43640.2|13106.m04571|cDNA Ser/Thr protein phosphatase family protein, putative, expressed",PF00149,PTHR22953,KOG1378,,,AT5G34850.1,"ATPAP26,PAP26",purple acid phosphatase 26
S_alt_contig12640,LOC_Os01g16890.1|13101.m01889|cDNA,PF01248,PTHR11449,KOG2988,,K02908,AT1G36240.1,,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
S_alt_contig12645_NB,,,,,,,,,
S_alt_contig12651_RC,LOC_Os02g47970.1|13102.m05414|cDNA,"PF00648,PF01067",PTHR10183,KOG0045,,,AT1G55350.1,"ATDEK1,DEK1,EMB1275,EMB80",calpain-type cysteine protease family
S_alt_contig12653_RC,LOC_Os01g68060.1|13101.m07406|cDNA,PF07002,PTHR10857,KOG4172,,,AT5G14420.1,RGLG2,RING domain ligase2
S_alt_contig12655,"LOC_Os01g04570.2|13101.m00415|cDNA Ser/Thr protein kinase, putative, expressed","PF07714,PF00069",PTHR23258,KOG1187,,,AT1G66980.1,SNC4,suppressor of npr1-1 constitutive 4
S_alt_contig12657,"LOC_Os07g43050.1|13107.m04521|cDNA RNA recognition motif containing protein, expressed",PF00076,PTHR23147,KOG4207,,K12891,AT5G64200.1,"ATSC35,SC35",ortholog of human splicing factor SC35
S_alt_contig12658,"LOC_Os04g05030.1|13104.m00424|cDNA serine-rich 25 kDa antigen protein, putative, expressed",,,,,,AT4G38280.1,,
S_alt_contig12660_RC,LOC_Os09g02700.1|13109.m00191|cDNA,"PF00076,PF00658",PTHR10432,KOG0123,,,AT1G49760.1,"PAB8,PABP8",poly(A) binding protein 8
S_alt_contig12662,LOC_Os03g60870.1|13103.m06686|cDNA,"PF00025,PF00071,PF08477,PF00009",PTHR11708,KOG0087,,K07976,AT1G07410.1,"ATRAB-A2B,ATRABA2B,RAB-A2B,RABA2b",RAB GTPase homolog A2B
S_alt_contig12663,"LOC_Os04g33780.2|13104.m03274|cDNA OTU-like cysteine protease family protein, putative, expressed",PF02338,PTHR12419,,,,AT2G27350.3,,OTU-like cysteine protease family protein
S_alt_contig12664,"LOC_Os01g04650.1|13101.m00425|cDNA PB1 domain containing protein, expressed",PF00564,,,,,AT2G01190.1,,Octicosapeptide/Phox/Bem1p family protein
S_alt_contig12665,LOC_Os04g55930.1|13104.m05809|cDNA,PF03647,PTHR12668,KOG4267,,,AT3G43520.1,,Transmembrane proteins 14C
S_alt_contig12666,LOC_Os06g02430.1|13106.m00165|cDNA expressed protein,,PTHR14270,KOG4181,,,,,
S_alt_contig12668,LOC_Os07g41710.2|13107.m04350|cDNA expressed protein,,,,,,AT3G32930.1,,
S_alt_contig12670_RC,LOC_Os12g05780.2|13112.m00587|cDNA,PF03151,PTHR11132,KOG1441,,,AT4G09810.1,,Nucleotide-sugar transporter family protein
S_alt_contig12671,LOC_Os09g34120.1|13109.m03424|cDNA expressed protein,PF11326,,,,,AT4G25315.2,,Expressed protein
S_alt_contig12673_RC,LOC_Os12g41124.1|13112.m04287|cDNA expressed protein,,,,,,,,
S_alt_contig12674,"LOC_Os04g52370.1|13104.m05365|cDNA UTP--glucose-1-phosphate uridylyltransferase, putative, expressed",PF01704,PTHR11952,KOG2388,,,AT2G35020.1,GlcNAc1pUT2,N-acetylglucosamine-1-phosphate uridylyltransferase 2
S_alt_contig12675_RC,"LOC_Os02g14840.1|13102.m01655|cDNA potassium channel KAT1, putative, expressed","PF00520,PF07885,PF00027,PF11834",PTHR10217,KOG0498,,,AT5G46240.1,KAT1,potassium channel in Arabidopsis thaliana 1
S_alt_contig12676,"LOC_Os04g45930.1|13104.m04609|cDNA RNA recognition motif containing protein, expressed",PF00076,PTHR10432,KOG0117,,,AT2G44710.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_alt_contig12678,LOC_Os01g01420.2|13101.m00062|cDNA,,PTHR15315,,,,AT3G54360.1,,zinc ion binding
S_alt_contig12680,LOC_Os06g48040.1|13106.m05107|cDNA,PF00097,PTHR22763,,,,AT5G24870.1,,RING/U-box superfamily protein
S_alt_contig12681,LOC_Os04g11390.2|13104.m11837|cDNA expressed protein,,,,,,,,
S_alt_contig12682,"LOC_Os03g11260.1|13103.m01269|cDNA RING zinc finger protein-like, putative, expressed",,PTHR13139,,,,AT3G29270.1,,RING/U-box superfamily protein
S_alt_contig12687,LOC_Os08g01590.2|13108.m00081|cDNA,,,,,,AT1G31130.1,,
S_alt_contig12688,LOC_Os08g01590.2|13108.m00081|cDNA,,,,,,AT1G31130.1,,
S_alt_contig12691,LOC_Os02g38480.1|13102.m04234|cDNA expressed protein,,,KOG0978,,,AT1G24460.1,,
S_alt_contig12694,LOC_Os11g29190.3|13111.m02814|cDNA,PF00177,PTHR11205,,,,AT2G37270.1,"ATRPS5B,RPS5B",ribosomal protein 5B
S_alt_contig12697,LOC_Os07g46710.3|13107.m04940|cDNA expressed protein,,,,,,AT3G57320.1,,
S_alt_contig12701,"LOC_Os01g13080.1|13101.m01433|cDNA 60S acidic ribosomal protein, putative, expressed",PF00428,PTHR21141,,,,AT4G25890.1,,60S acidic ribosomal protein family
S_alt_contig12702_NB,,,,,,,,,
S_alt_contig12706,"LOC_Os06g11180.1|13106.m01211|cDNA OsPOP12 - Putative Prolyl Oligopeptidase homologue, expressed","PF00326,PF01738",PTHR11731,KOG2100,,,AT5G36210.1,,alpha/beta-Hydrolases superfamily protein
S_alt_contig12710,"LOC_Os05g26954.2|13105.m10315|cDNA saposin-like type B, region 1 family protein, putative, expressed",PF05184,PTHR11480,KOG1340,,,AT3G51730.1,,saposin B domain-containing protein
S_alt_contig12711_RC,LOC_Os01g74350.1|13101.m08126|cDNA,PF00719,PTHR10286,KOG1626,3.6.1.1,K01507,AT3G53620.1,"AtPPa4,PPa4",pyrophosphorylase 4
S_alt_contig12712,LOC_Os06g43910.1|13106.m04606|cDNA,"PF00072,PF00249",PTHR23283,,,,AT2G25180.1,"ARR12,RR12",response regulator 12
S_alt_contig12714,"LOC_Os03g45400.1|13103.m04890|cDNA antitermination NusB domain-containing protein, putative, expressed",PF01029,,,,,AT4G26370.1,,antitermination NusB domain-containing protein
S_alt_contig12715,LOC_Os03g50520.1|13103.m05494|cDNA,"PF00350,PF01031,PF02212",PTHR11566,KOG0446,,,AT1G14830.1,"ADL1C,ADL5,DL1C,DRP1C",DYNAMIN-like 1C
S_alt_contig12716,LOC_Os03g50520.1|13103.m05494|cDNA,"PF00350,PF01031,PF02212",PTHR11566,KOG0446,,,AT1G14830.1,"ADL1C,ADL5,DL1C,DRP1C",DYNAMIN-like 1C
S_alt_contig12717,LOC_Os03g15730.2|13103.m01845|cDNA,,PTHR12183,KOG1100,,,AT1G45976.1,SBP1,S-ribonuclease binding protein 1
S_alt_contig12718,"LOC_Os04g20230.1|13104.m01861|cDNA neighbor of COX4, putative, expressed",PF03665,PTHR12941,KOG3289,,,AT5G55940.1,emb2731,Uncharacterised protein family (UPF0172)
S_alt_contig12719,LOC_Os05g48320.1|13105.m05135|cDNA,PF01780,PTHR11517,KOG0402,,K02921,AT3G10950.1,,Zinc-binding ribosomal protein family protein
S_alt_contig12720,LOC_Os07g30840.4|13107.m03110|cDNA,PF01399,PTHR15350,KOG3250,,,AT1G02090.3,"ATCSN7,COP15,CSN7,FUS5",Proteasome component (PCI) domain protein
S_alt_contig12721,LOC_Os07g30840.4|13107.m03110|cDNA,PF01399,PTHR15350,KOG3250,,,AT1G02090.3,"ATCSN7,COP15,CSN7,FUS5",Proteasome component (PCI) domain protein
S_alt_contig12722,"LOC_Os01g66280.1|13101.m07176|cDNA transcriptional regulator, putative, expressed",PF02622,,,,,AT1G33780.1,,Protein of unknown function (DUF179)
S_alt_contig12724,LOC_Os06g06040.1|13106.m00606|cDNA expressed protein,"PF05724,PF08241,PF08242",,,,,AT2G43940.1,"ATHOL3,HOL3",S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
S_alt_contig12725,LOC_Os07g07240.2|13107.m09980|cDNA,PF00179,PTHR11621,KOG0419,6.3.2.19,K10573,AT2G02760.1,"ATUBC2,UBC2",ubiquiting-conjugating enzyme 2
S_alt_contig12726_RC,"LOC_Os09g39400.2|13109.m03947|cDNA histidine-containing phosphotransfer protein, putative, expressed",PF01627,,KOG4747,,,AT3G21510.1,AHP1,histidine-containing phosphotransmitter 1
S_alt_contig12727_RC,"LOC_Os06g04650.1|13106.m00428|cDNA peptide methionine sulfoxide reductase, putative, expressed",PF01625,PTHR10173,KOG1635,,,AT2G18030.1,,Peptide methionine sulfoxide reductase family protein
S_alt_contig12729_RC,LOC_Os02g07490.1|13102.m00852|cDNA,"PF00044,PF02800",PTHR10836,KOG0657,1.2.1.12,K00134,AT1G16300.1,GAPCP-2,glyceraldehyde-3-phosphate dehydrogenase of plastid 2
S_alt_contig12730_RC,LOC_Os02g07490.1|13102.m00852|cDNA,"PF00044,PF02800",PTHR10836,KOG0657,1.2.1.12,K00134,AT1G16300.1,GAPCP-2,glyceraldehyde-3-phosphate dehydrogenase of plastid 2
S_alt_contig12731_RC,LOC_Os01g57968.1|13101.m14919|cDNA,,,,,,,,
S_alt_contig12732,LOC_Os11g34450.1|13111.m03345|cDNA,PF00244,PTHR18860,KOG0841,,,AT3G02520.1,"GF14 NU,GRF7",general regulatory factor 7
S_alt_contig12734,LOC_Os03g14580.1|13103.m01705|cDNA,,,,,,AT1G19990.1,,
S_alt_contig12735,LOC_Os03g14580.1|13103.m01705|cDNA,,,,,,AT1G19990.1,,
S_alt_contig12736_RC,LOC_Os05g33390.1|13105.m03451|cDNA,"PF00122,PF00702",PTHR11939,KOG0209,3.6.3.-,K01552,AT5G23630.1,"MIA,PDR2",phosphate deficiency response 2
S_alt_contig12738,"LOC_Os02g14900.1|13102.m01664|cDNA 1,3-beta-glucan synthase component domain containing protein, expressed",PF02364,,KOG0916,,,AT3G14570.1,"ATGSL04,atgsl4,gsl04",glucan synthase-like 4
S_alt_contig12740_RC,"LOC_Os02g06640.4|13102.m00739|cDNA ubiquitin family protein, putative, expressed","PF11976,PF00240",PTHR10666,KOG0005,,K04551,AT4G05320.2,UBQ10,polyubiquitin 10
S_alt_contig12741_NB,,,,,,,,,
S_alt_contig12742,LOC_Os11g03380.1|13111.m00276|cDNA,,,,,,AT3G13410.1,,
S_alt_contig12743,LOC_Os11g03380.1|13111.m00276|cDNA,,,,,,AT3G13410.1,,
S_alt_contig12744,LOC_Os03g57200.1|13103.m06270|cDNA,"PF02798,PF00043",PTHR11260,KOG0406,,,AT1G78380.1,"ATGSTU19,GST8,GSTU19",glutathione S-transferase TAU 19
S_alt_contig12745,LOC_Os03g57200.1|13103.m06270|cDNA,"PF02798,PF00043",PTHR11260,KOG0406,,,AT1G78380.1,"ATGSTU19,GST8,GSTU19",glutathione S-transferase TAU 19
S_alt_contig12746_NB,,,,,,,,,
S_alt_contig12749_NB,,,,,,,,,
S_alt_contig12751,LOC_Os02g35630.1|13102.m03873|cDNA,"PF07724,PF07728,PF00004,PF10431",PTHR11262,KOG0745,,K03544,AT1G33360.1,,ATP-dependent Clp protease
S_alt_contig12752_NB,,,,,,,,,
S_alt_contig12753,"LOC_Os03g17120.2|13103.m02046|cDNA arginine biosynthesis bifunctional protein argJ 1, putative, expressed",PF01960,PTHR23100,KOG2786,,,AT2G37500.1,,arginine biosynthesis protein ArgJ family
S_alt_contig12755_RC,LOC_Os08g45010.1|13108.m04907|cDNA,PF00005,PTHR19211,KOG0927,,K06185,AT5G60790.1,"ATGCN1,GCN1",ABC transporter family protein
S_alt_contig12756_NB,,,,,,,,,
S_alt_contig12757,LOC_Os09g36990.1|13109.m03658|cDNA expressed protein,PF00582,,,,,AT5G66090.1,,
S_alt_contig12758,"LOC_Os05g33240.1|13105.m03433|cDNA DNA-directed RNA polymerase II subunit RPB7, putative, expressed","PF03876,PF00575",PTHR12709,KOG3298,,K03015,AT5G59180.1,NRPB7,DNA-directed RNA polymerase II
S_alt_contig12759,"LOC_Os08g01750.2|13108.m00102|cDNA SAC domain containing protein, putative, expressed",PF02383,PTHR11200,KOG1888,,,AT1G22620.1,ATSAC1,Phosphoinositide phosphatase family protein
S_alt_contig12761_NB,,,,,,,,,
S_alt_contig12762,LOC_Os03g31230.1|13103.m03568|cDNA,,,,,,AT2G03470.1,,ELM2 domain-containing protein
S_alt_contig12763,LOC_Os02g51140.1|13102.m05811|cDNA,PF10539,PTHR23230:SF13,,,,AT2G32910.1,,DCD (Development and Cell Death) domain protein
S_alt_contig12765,LOC_Os11g29200.1|13111.m02815|cDNA,"PF04810,PF04811,PF08033,PF04815,PF00626",PTHR13803,KOG1984,,K14007,AT3G44340.1,CEF,clone eighty-four
S_alt_contig12766,LOC_Os11g29200.1|13111.m02815|cDNA,"PF04810,PF04811,PF08033,PF04815,PF00626",PTHR13803,KOG1984,,K14007,AT3G44340.1,CEF,clone eighty-four
S_alt_contig12767,LOC_Os05g28980.1|13105.m02989|cDNA,PF05605,,,,,AT3G05700.1,,Drought-responsive family protein
S_alt_contig12768,LOC_Os04g52340.1|13104.m05360|cDNA expressed protein,PF04078,PTHR12262,KOG3036,,K12606,AT3G20800.1,,"Cell differentiation, Rcd1-like protein"
S_alt_contig12769,LOC_Os02g14500.1|13102.m01613|cDNA,,,,,,,,
S_alt_contig12770,LOC_Os02g14500.1|13102.m01613|cDNA,,,,,,,,
S_alt_contig12772,LOC_Os06g13810.3|13106.m01525|cDNA,PF00365,PTHR13697,,,,AT1G12000.1,,Phosphofructokinase family protein
S_alt_contig12776_NB,,,,,,,,,
S_alt_contig12777_RC,LOC_Os05g47530.1|13105.m05036|cDNA,PF02681,,,,,AT3G21610.1,,Acid phosphatase/vanadium-dependent haloperoxidase-related protein
S_alt_contig12779_RC,"LOC_Os09g30100.2|13109.m02996|cDNA NOL1/NOP2/sun family protein, putative, expressed","PF01029,PF01189,PF02475",PTHR22807,KOG1122,,,AT3G13180.1,,NOL1/NOP2/sun family protein / antitermination NusB domain-containing protein
S_alt_contig12781_RC,"LOC_Os03g55150.1|13103.m05995|cDNA eukaryotic translation initiation factor 5A, putative, expressed",PF01287,PTHR11673,KOG3271,,K03263,AT1G13950.1,"ATELF5A-1,EIF-5A,EIF5A,ELF5A-1",eukaryotic elongation factor 5A-1
S_alt_contig12782,LOC_Os05g37390.2|13105.m03896|cDNA,PF01125,PTHR19411,KOG3404,,K12873,AT4G21110.1,,G10 family protein
